Time,Altitude ,Pressure,Velocity,Tempurature,Events,Voltage
165.06,30.62952,988.2,-13.28571,78.8,-,9.15986
165.11,30.62952,988.2,-10.61905,78.8,-,9.15986
165.16,27.8445,988.3,-10.61905,78.8,-,9.15986
165.21,30.62952,988.2,-7.952381,78.8,-,9.15986
165.26,30.62952,988.2,-7.952381,78.8,-,9.15986
165.31,27.8445,988.3,-7.952381,78.8,-,9.15986
165.36,27.8445,988.3,-7.952381,78.8,-,9.15986
165.41,25.058,988.4,-10.61905,78.8,-,9.15986
165.46,27.8445,988.3,-7.952381,78.8,-,9.15986
165.51,27.8445,988.3,-7.952381,78.8,-,9.15986
165.56,27.8445,988.3,-7.952381,78.8,-,9.15986
165.61,25.058,988.4,-10.61905,78.8,-,9.15986
165.66,25.058,988.4,-5.333333,78.8,-,9.15986
165.71,22.27344,988.5,-8,78.8,-,9.15986
165.76,19.48909,988.6,-10.66667,78.8,-,9.15986
165.81,19.48909,988.6,-10.66667,78.8,-,9.15986
165.86,16.70328,988.7,-10.66667,78.8,-,9.15986
165.91,16.70328,988.7,-10.66667,78.8,-,9.15986
165.96,13.9194,988.8,-13.33333,78.8,-,9.15986
166.01,13.9194,988.8,-13.33333,78.8,-,9.15986
166.06,13.9194,988.8,-13.33333,78.8,-,9.15986
166.11,13.9194,988.8,-16,78.8,-,9.15986
166.16,11.13404,988.9,-18.66667,78.8,-,9.15986
166.21,11.13404,988.9,-16,78.8,-,9.15986
166.26,11.13404,988.9,-18.66667,78.8,-,9.15986
166.31,11.13404,988.9,-18.66667,78.8,-,9.15986
166.36,8.350615,989,-18.66667,78.8,-,9.15986
166.41,8.350615,989,-18.66667,78.8,-,9.15986
166.46,8.350615,989,-16,78.8,-,9.15986
166.51,2.782742,989.2,-23.95238,78.8,-,9.15986
166.56,2.782742,989.2,-23.95238,78.8,-,9.15986
166.61,-2.84E-06,989.3,-26.61905,78.8,-,9.15986
166.66,2.782742,989.2,-21.28572,78.8,-,9.15986
166.71,-2.784219,989.4,-26.57143,78.8,-,9.15986
166.76,-2.784219,989.4,-23.90476,78.8,-,9.15986
166.81,-5.566508,989.5,-23.90476,78.8,-,9.15986
166.86,-5.566508,989.5,-23.90476,78.8,-,9.15986
166.91,-8.34857,989.6,-23.90476,78.8,-,9.15986
166.96,-11.1321,989.7,-26.57143,78.8,-,9.15986
167.01,-8.34857,989.6,-21.23809,78.8,-,9.15986
167.06,-11.1321,989.7,-23.90476,78.8,-,9.15986
167.11,-13.91371,989.8,-26.57143,78.8,-,9.15986
167.16,-13.91371,989.8,-26.57143,78.8,-,9.15986
167.21,-16.69679,989.9,-26.57143,78.8,-,9.15986
167.26,-16.69679,989.9,-26.57143,78.8,-,9.15986
167.31,-19.47794,990,-29.23809,78.8,-,9.15986
167.36,-22.25886,990.1,-31.90476,78.8,-,9.15986
167.41,-25.04126,990.2,-31.90476,78.8,-,9.15986
167.46,-25.04126,990.2,-31.90476,78.8,-,9.15986
167.51,-25.04126,990.2,-31.90476,78.8,-,9.15986
167.56,-27.82173,990.3,-29.28572,78.8,-,9.15986
167.61,-30.60366,990.4,-31.95238,78.8,-,9.15986
167.66,-30.60366,990.4,-29.28572,78.8,-,9.15986
167.71,-30.60366,990.4,-31.95238,78.8,-,9.15986
167.76,-33.38368,990.5,-29.33333,78.8,-,9.15986
167.81,-33.38368,990.5,-29.33333,78.8,-,9.15986
167.86,-33.38368,990.5,-26.66667,78.8,-,9.15986
167.91,-33.38368,990.5,-26.66667,78.8,-,9.15986
167.96,-33.38368,990.5,-24,78.8,-,9.15986
168.01,-33.38368,990.5,-21.33333,78.8,-,9.15986
168.06,-36.16347,990.6,-26.66667,78.8,-,9.15986
168.11,-36.16347,990.6,-24,78.8,-,9.15986
168.16,-36.16347,990.6,-21.33333,78.8,-,9.15986
168.21,-33.38368,990.5,-18.66667,78.8,-,9.15986
168.26,-33.38368,990.5,-16,78.8,-,9.15986
168.31,-33.38368,990.5,-16,78.8,-,9.15986
168.36,-33.38368,990.5,-13.33333,78.8,-,9.15986
168.41,-33.38368,990.5,-10.66667,78.8,-,9.15986
168.46,-33.38368,990.5,-8,78.8,-,9.15986
168.51,-33.38368,990.5,-8,78.8,-,9.15986
168.56,-36.16347,990.6,-10.66667,78.8,-,9.15986
168.61,-33.38368,990.5,-5.333333,78.8,-,9.15986
168.66,-33.38368,990.5,-2.666667,78.8,-,9.15986
168.71,-33.38368,990.5,-2.666667,78.8,-,9.15986
168.76,-33.38368,990.5,-2.666667,78.8,-,9.15986
168.81,-33.38368,990.5,0,78.8,-,9.15986
168.86,-33.38368,990.5,0,78.8,-,9.15986
168.91,-33.38368,990.5,0,78.8,-,9.15986
168.96,-33.38368,990.5,0,78.8,-,9.15986
169.01,-33.38368,990.5,0,78.8,-,9.15986
169.06,-33.38368,990.5,0,78.8,-,9.15986
169.11,-33.38368,990.5,2.666667,78.8,-,9.15986
169.16,-33.38368,990.5,2.666667,78.8,-,9.15986
169.21,-33.38368,990.5,2.666667,78.8,-,9.15986
169.26,-33.38368,990.5,0,78.8,-,9.15986
169.31,-33.38368,990.5,0,78.8,-,9.15986
169.36,-33.38368,990.5,0,78.8,-,9.15986
169.41,-33.38368,990.5,0,78.8,-,9.15986
169.46,-36.16347,990.6,-2.666667,78.8,-,9.15986
169.51,-33.38368,990.5,0,78.8,-,9.15986
169.56,-33.38368,990.5,0,78.8,-,9.15986
169.61,-33.38368,990.5,2.666667,78.8,-,9.15986
169.66,-33.38368,990.5,0,78.8,-,9.15986
169.71,-36.16347,990.6,-2.666667,78.8,-,9.15986
169.76,-33.38368,990.5,0,78.8,-,9.15986
169.81,-36.16347,990.6,-2.666667,78.8,-,9.15986
169.86,-36.16347,990.6,-2.666667,78.8,-,9.15986
169.91,-36.16347,990.6,-2.666667,78.8,-,9.15986
169.96,-36.16347,990.6,-2.666667,78.8,-,9.15986
170.01,-36.16347,990.6,-2.666667,,-,
170.06,-36.16347,990.6,-2.666667,,-,
170.11,-36.16347,990.6,-2.666667,,-,
170.16,-33.38368,990.5,0,,-,
170.21,-33.38368,990.5,0,,-,
170.26,-30.60366,990.4,2.666667,,-,
170.31,-30.60366,990.4,2.666667,,-,
170.36,-27.82173,990.3,5.333333,,-,
170.41,-25.04126,990.2,8,,-,
170.46,-22.25886,990.1,10.66667,,-,
170.51,-19.47794,990,16,,-,
170.56,-19.47794,990,13.33333,,-,
